Област;Община;Населено място;Училище;Код по Админ;БЕЛ-уч;бел;МАТ-уч;мат
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ОГНЯНОВО;"Основно училище ""Отец Паисий""";1302185;12;9,92;11;9,27
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ПАТАЛЕНИЦА;"Основно училище ""Константин Величков """;1302043;18;42,94;17;20,1
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ПИЩИГОВО;"Основно Училище "" Кочо Честименски """;1302299;7;12,64;7;35,86
ПАЗАРДЖИК;ПАЗАРДЖИК;С.САРАЯ;"Основно училище ""Христо Ботев""";1301980;7;14,71;7;8,71
ПАЗАРДЖИК;ПАЗАРДЖИК;С.СИНИТОВО;"Основно училище ""Васил Априлов""";1303321;7;21,29;6;7,67
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ХАДЖИЕВО;"ОСНОВНО УЧИЛИЩЕ ""ГЕОРГИ БЕНКОВСКИ""";1302192;6;23,67;6;13,83
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ЧЕРНОГОРОВО;"Основно училище""Асен Златаров""";1302566;19;28,34;19;42,3
ПАЗАРДЖИК;ПАЗАРДЖИК;С.ЮНАЦИТЕ;"Основно училище "" Христо Ботев""";1307713;8;25,31;8;16,25
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;ГР.ПАНАГЮРИЩЕ;"Основно училище ""Професор Марин Дринов""";1301731;50;44,84;51;24,07
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;ГР.ПАНАГЮРИЩЕ;"Основно училище ""Двайсти април""";1301749;16;40,31;15;22,2
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;ГР.ПАНАГЮРИЩЕ;"Средно училище ""Нешо Бончев""";1302623;68;60,77;68;36,28
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;С.ПОИБРЕНЕ;"ОСНОВНО УЧИЛИЩЕ ""СВЕЩЕНИК НЕДЕЛЬО ИВАНОВ""";1305555;9;18,5;8;10
ПАЗАРДЖИК;ПАНАГЮРИЩЕ;С.ПОПИНЦИ;"ОБЕДИНЕНО УЧИЛИЩЕ ""ОТЕЦ ПАИСИЙ""";1302301;12;26,54;13;12,85
ПАЗАРДЖИК;ПЕЩЕРА;ГР.ПЕЩЕРА;"Основно училище ""Петко Рачов Славейков""";1300034;32;54,19;32;47,87
ПАЗАРДЖИК;ПЕЩЕРА;ГР.ПЕЩЕРА;"Основно училище ""Свети Патриарх Евтимий""";1301763;31;42,4;30;20,74
ПАЗАРДЖИК;ПЕЩЕРА;ГР.ПЕЩЕРА;"Средно училище ""Свети Климент Охридски""";1302630;44;59,48;44;32,49
ПАЗАРДЖИК;ПЕЩЕРА;ГР.ПЕЩЕРА;"Обединено училище ""Любен Каравелов""";1304357;30;18,1;29;20,48
ПАЗАРДЖИК;РАКИТОВО;ГР.КОСТАНДОВО;"Основно училище ""Неофит Рилски""";1300054;33;39,7;33;17,09
ПАЗАРДЖИК;РАКИТОВО;ГР.РАКИТОВО;"Средно училище ""Свети Климент Охридски""";1301770;47;53,03;47;27,24
ПАЗАРДЖИК;РАКИТОВО;ГР.РАКИТОВО;"Възпитателно училище-интернат ""Ангел Узунов"" I-XII клас";1302722;8;14;8;25,63
ПАЗАРДЖИК;РАКИТОВО;ГР.РАКИТОВО;"ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""";1304532;29;20,84;28;18,89
ПАЗАРДЖИК;РАКИТОВО;С.ДОРКОВО;"Основно училище ""Христо Ботев""";1302324;17;48,29;17;20,62
ПАЗАРДЖИК;СЕПТЕМВРИ;ГР.ВЕТРЕН;"Основно училище ""Св. св. Кирил и Методий""";1301891;14;45,75;14;16,39
ПАЗАРДЖИК;СЕПТЕМВРИ;ГР.СЕПТЕМВРИ;"Средно училище ""Христо Ботев""";1301788;63;47,11;63;23,07
ПАЗАРДЖИК;СЕПТЕМВРИ;ГР.СЕПТЕМВРИ;"Средно училище ""Христо Смирненски""";1303889;35;13,3;35;14,63
ПАЗАРДЖИК;СЕПТЕМВРИ;С.ВАРВАРА;"Основно училище ""Никола Йонков Вапцаров""";1301806;6;32,42;6;13,17
ПАЗАРДЖИК;СЕПТЕМВРИ;С.ВЕТРЕН ДОЛ;"Основно училище ""Христо Смирненски""";1301813;6;36,25;6;17,88
ПАЗАРДЖИК;СЕПТЕМВРИ;С.ВИНОГРАДЕЦ;"ОСНОВНО УЧИЛИЩЕ "" ГЕОРГИ БЕНКОВСКИ """;1301902;5;22,7;5;10,2
ПАЗАРДЖИК;СЕПТЕМВРИ;С.КАРАБУНАР;"ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""";1302064;14;33,25;14;14,36
ПАЗАРДЖИК;СЕПТЕМВРИ;С.КОВАЧЕВО;Основно училище Св. Св. Кирил и Методий;1301810;7;24,14;7;8,14
ПАЗАРДЖИК;СЕПТЕМВРИ;С.СЕМЧИНОВО;"Обединено училище ""Христо Ботев""";1301838;14;44,43;14;33,71
ПАЗАРДЖИК;СТРЕЛЧА;ГР.СТРЕЛЧА;"Средно училище ""Св.Св. Кирил и Методий""";1302662;39;50,4;37;37,03
ПАЗАРДЖИК;СЪРНИЦА;ГР.СЪРНИЦА;"Средно училище ""Св. св. Кирил и Методий""";1300706;26;53,79;26;31,88
ПАЗАРДЖИК;СЪРНИЦА;С.МЕДЕНИ ПОЛЯНИ;"Основно училище ""Георги Сава Раковски""";1302406;8;33,38;8;34,75
ПАЗАРДЖИК;СЪРНИЦА;С.ПОБИТ КАМЪК;"Основно училище ""Никола Вапцаров""";1304923;11;56,36;11;47,23
ПЕРНИК;БРЕЗНИК;ГР.БРЕЗНИК;"Средно училище ""Васил Левски""";1400842;37;47,19;36;28,04
ПЕРНИК;БРЕЗНИК;С.НОЕВЦИ;"Основно училище ""Христо Смирненски""";1400841;3;36;3;22,5
ПЕРНИК;ЗЕМЕН;ГР.ЗЕМЕН;"Средно училище ""Свeти Свети Кирил и Методий""";1401946;8;36,56;7;32,39
ПЕРНИК;КОВАЧЕВЦИ;С.КАЛИЩЕ;"Основно училище ""Свети Свети Кирил и Методий""";1402258;4;20,13;4;10
ПЕРНИК;ПЕРНИК;ГР.БАТАНОВЦИ;"Основно училище ""Христо Ботев""";1403218;12;43,58;12;14,06
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"Основно училище ""Свети Иван Рилски""";1403201;137;63,81;137;31,63
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"VII Основно училище ""Георги Сава Раковски""";1403202;31;42,53;30;24,95
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"VIII основно училище ""Кракра Пернишки""";1403203;21;49,69;21;21
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"Средно училище ""Темелко Ненков""";1403204;27;21,67;26;10,31
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"Х Основно училище ""Алеко Константинов""";1403205;83;59,14;83;37,42
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"ХI Основно Училище ""Елин Пелин""";1403206;75;55,61;75;34,19
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"ХII Основно училище ""Васил Левски"" - град Перник";1403207;13;54,38;11;42,36
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"ХIII Основно училище ""Свети свети Кирил и Методий""";1403208;44;44,58;43;18,52
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"Основно училище ""Свети Константин Кирил Философ""";1403211;34;49,96;34;21,38
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"Пето средно училище ""Петко Рачов Славейков""";1403213;23;43,54;23;14,82
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"VI Средно училище ""Свети Свети Кирил и Методий """;1403214;29;48;29;24,6
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"XVI Основно училище ""Свети свети Кирил и Методий""";1403215;48;54,28;48;23,44
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"Средно училище с разширено изучаване на чужди езици ""Д-р Петър Берон""";1403216;88;59,22;88;32,43
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"Спортно училище ""Олимпиец""";1403217;23;28,46;22;14,33
ПЕРНИК;ПЕРНИК;ГР.ПЕРНИК;"Природоматематическа гимназия ""Христо Смирненски""";1403219;27;81,04;27;85,45
ПЕРНИК;ПЕРНИК;С.ДИВОТИНО;"Основно училище ""Свети Свети Кирил и Методий""";1403223;6;62,25;6;20,71
ПЕРНИК;ПЕРНИК;С.ДРАГИЧЕВО;"Основно училище ""Свети Свети Кирил и Методий""";1403228;19;54,37;19;33,14
ПЕРНИК;ПЕРНИК;С.КЛАДНИЦА;"ОУ ""Свети Климент Охридски""";1403222;6;45,67;6;19,17
ПЕРНИК;ПЕРНИК;С.РУДАРЦИ;"ОУ ""Св. Климент Охридски""";1403229;12;68,71;12;39,6
ПЕРНИК;ПЕРНИК;С.ЯРДЖИЛОВЦИ;"Основно училище ""Отец Паисий""";1403227;3;47,17;3;21,67
ПЕРНИК;РАДОМИР;ГР.РАДОМИР;"Основно училище ""Христо Смирненски""";1403650;97;49,78;97;22,07
ПЕРНИК;РАДОМИР;ГР.РАДОМИР;"Средно училище ""Свети Свети Кирил и Методий""";1403655;39;53;39;28,88
ПЕРНИК;РАДОМИР;С.ГЪЛЪБНИК;"Основно училище ""Христо Ботев""";1403653;4;12,88;4;5,25
ПЕРНИК;РАДОМИР;С.ДРЕН;"Основно училище ""Христо Ботев""";1403654;1;14;1;6
ПЕРНИК;РАДОМИР;С.ИЗВОР;"Основно училище ""Иван Вазов""";1403652;4;49,5;4;14,56
ПЕРНИК;ТРЪН;ГР.ТРЪН;"Средно училище ""Гео Милев""";1405144;28;22,59;26;10,97
ПЛЕВЕН;БЕЛЕНЕ;ГР.БЕЛЕНЕ;"Основно училище ""Васил Левски""";1500702;15;47,37;15;21,83
ПЛЕВЕН;БЕЛЕНЕ;ГР.БЕЛЕНЕ;"Средно училище ""Димчо Дебелянов""";1500705;35;52,87;35;32,02
ПЛЕВЕН;ГУЛЯНЦИ;ГР.ГУЛЯНЦИ;"Средно училище ""Христо Смирненски""";1500807;28;35,93;27;37,09
ПЛЕВЕН;ГУЛЯНЦИ;С.БРЕСТ;"Основно училище ""Христо Ботев""";1501136;4;30,88;4;17,25
ПЛЕВЕН;ГУЛЯНЦИ;С.ГИГЕН;"Средно училище ""Асен Златаров""";1500808;16;48,41;16;28,95
ПЛЕВЕН;ГУЛЯНЦИ;С.МИЛКОВИЦА;"Основно училище ""Христо Ботев""";1500804;17;55,79;17;25,21
ПЛЕВЕН;ДОЛНА МИТРОПОЛИЯ;ГР.ДОЛНА МИТРОПОЛИЯ;"Средно училище ""Васил Априлов""";1500914;21;32,48;21;21,29
ПЛЕВЕН;ДОЛНА МИТРОПОЛИЯ;ГР.ТРЪСТЕНИК;"Средно училище ""Евлоги Георгиев""";1500915;27;41,48;27;16,67
ПЛЕВЕН;ДОЛНА МИТРОПОЛИЯ;С.БОЖУРИЦА;"Основно училище ""Христо Ботев""";1500903;9;19,06;9;20,56
